Iteration,temps total,temps attente agv2,stock max warehouse
1063,6134.32,85.82,1
1064,6129.99,94.52,1
1065,6152.63,92.19,1
1066,6092.50,91.50,1
1067,6108.23,92.02,1
1068,6171.61,94.11,1
1069,6093.14,86.57,1
1070,6139.33,93.14,1
1071,6129.71,88.46,1
1072,6042.04,83.98,1
1073,6152.95,87.33,1
1074,6107.80,89.86,1
1075,6142.78,86.53,1
1076,6086.19,95.88,1
1077,6140.47,94.43,1
1078,6105.22,91.66,1
1079,6056.46,83.69,1
1080,6181.71,89.71,1
1081,6114.71,92.17,1
1082,6146.84,89.05,1
1083,6109.52,84.42,1
1084,6103.38,95.31,1
1085,6139.54,92.25,1
1086,6087.63,87.71,1
1087,6106.58,87.54,1
1088,6060.23,88.42,1
1089,6137.33,94.12,1
1090,6098.34,87.39,1
1091,6128.98,91.08,1
1092,6178.79,97.03,1
1093,6046.07,94.48,1
1094,6140.32,88.75,1
1095,6158.03,100.59,1
1096,6146.86,102.10,1
1097,6180.69,92.09,1
1098,6151.94,87.89,1
1099,6087.69,87.04,1
1100,6131.01,85.91,1
1101,6167.21,93.74,1
1102,6087.51,95.65,1
1103,6117.24,91.42,1
1104,6112.35,92.00,1
1105,6113.63,87.77,1
1106,6098.43,85.82,1
1107,6079.81,89.76,1
1108,6091.00,93.02,1
1109,6145.37,96.26,1
1110,6145.05,91.67,1
1111,6120.49,86.14,1
1112,6095.71,91.30,1
1113,6135.22,96.61,1
1114,6127.55,89.66,1
1115,6138.25,95.93,1
1116,6144.07,94.24,1
1117,6097.69,90.83,1
1118,6118.33,84.76,1
1119,6101.04,89.94,1
1120,6158.39,90.52,1
1121,6112.44,91.27,1
1122,6122.01,90.13,1
1123,6122.45,92.87,1
1124,6174.76,93.05,1
1125,6051.17,99.24,1
1126,6111.99,87.44,1
1127,6103.48,93.87,1
1128,6158.98,98.56,1
1129,6114.10,86.29,1
1130,6169.52,88.78,1
1131,6104.51,95.71,1
1132,6126.12,94.16,1
1133,6123.87,93.78,1
1134,6167.43,95.57,1
1135,6079.06,86.90,1
1136,6102.18,85.22,1
1137,6157.01,92.96,1
1138,6069.01,90.38,1
1139,6090.51,87.84,1
1140,6185.69,95.51,1
1141,6065.92,87.48,1
1142,6118.10,89.97,1
1143,6110.74,97.00,1
1144,6085.50,91.26,1
1145,6158.44,90.30,1
1146,6119.08,87.39,1
1147,6102.08,85.66,1
1148,6158.52,92.38,1
1149,6109.11,99.39,1
1150,6113.25,106.06,1
1151,6089.05,86.48,1
1152,6113.28,95.72,1
1153,6137.19,90.57,1
1154,6107.56,90.19,1
1155,6060.23,87.88,1
1156,6139.71,92.45,1
1157,6119.84,86.61,1
1158,6099.48,88.30,1
1159,6109.00,93.16,1
1160,6117.11,91.31,1
1161,6160.51,95.11,1
1162,6106.53,87.80,1
1163,6161.13,97.05,1
1164,6036.25,86.08,1
1165,6087.20,90.79,1
1166,6157.23,92.80,1
1167,6134.73,87.33,1
1168,6116.01,88.62,1
1169,6178.32,90.44,1
1170,6130.24,94.27,1
1171,6131.52,97.34,1
1172,6142.56,92.02,1
1173,6172.42,94.96,1
1174,6133.47,93.18,1
1175,6092.07,90.42,1
1176,6085.35,89.23,1
1177,6148.48,92.67,1
1178,6127.80,98.43,1
1179,6102.24,94.32,1
1180,6144.76,91.81,1
1181,6115.55,91.23,1
1182,6134.38,94.00,1
1183,6105.59,88.12,1
1184,6108.35,86.05,1
1185,6119.50,87.94,1
1186,6137.57,84.04,1
1187,6127.08,89.90,1
1188,6098.08,90.36,1
1189,6138.22,93.98,1
1190,6136.57,88.93,1
1191,6118.48,90.35,1
1192,6125.75,83.97,1
1193,6128.67,87.74,1
1194,6143.99,86.36,1
1195,6161.65,94.13,1
1196,6084.58,90.44,1
1197,6099.34,91.54,1
1198,6126.97,83.55,1
1199,6134.79,85.55,1
1200,6136.58,91.47,1
1201,6142.22,88.91,1
1202,6135.84,90.41,1
1203,6065.08,85.85,1
1204,6114.42,92.80,1
1205,6118.63,86.65,1
1206,6095.02,93.56,1
1207,6132.92,99.35,1
1208,6147.59,88.17,1
1209,6101.16,93.62,1
1210,6087.46,89.49,1
1211,6086.40,88.84,1
1212,6107.88,89.27,1
1213,6125.07,87.65,1
1214,6149.17,90.45,1
1215,6097.18,91.73,1
1216,6113.60,89.22,1
1217,6115.84,86.88,1
1218,6112.66,89.36,1
1219,6135.87,84.42,1
1220,6190.53,86.97,1
1221,6123.68,97.05,1
1222,6084.99,86.47,1
1223,6099.94,86.41,1
1224,6076.89,91.43,1
1225,6180.22,86.90,1
1226,6128.32,89.95,1
1227,6092.01,85.20,1
1228,6168.13,90.16,1
1229,6150.21,88.96,1
1230,6169.18,86.46,1
1231,6112.13,84.71,1
1232,6139.15,89.41,1
1233,6098.64,92.40,1
1234,6103.45,87.72,1
1235,6093.85,83.48,1
1236,6140.28,96.14,1
1237,6128.48,95.31,1
1238,6141.74,94.91,1
1239,6098.18,91.20,1
1240,6106.47,88.97,1
1241,6096.19,87.98,1
1242,6125.97,97.71,1
1243,6132.81,87.21,1
1244,6129.15,92.77,1
1245,6119.11,94.21,1
1246,6096.43,83.67,1
1247,6114.37,89.64,1
1248,6116.50,92.18,1
1249,6076.13,90.94,1
1250,6131.35,96.64,1
1251,6149.86,88.87,1
1252,6111.83,97.26,1
1253,6160.01,94.98,1
1254,6117.82,84.56,1
1255,6115.45,96.23,1
1256,6103.79,89.75,1
1257,6116.40,82.78,1
1258,6116.93,89.78,1
1259,6146.88,94.81,1
1260,6146.47,89.87,1
1261,6141.54,88.61,1
1262,6087.94,92.04,1
1263,6129.00,88.87,1
1264,6073.52,89.11,1
1265,6145.95,92.18,1
1266,6169.32,91.62,1
1267,6114.93,86.17,1
1268,6132.08,97.27,1
1269,6118.09,92.93,1
1270,6096.73,85.81,1
1271,6085.83,91.27,1
1272,6084.97,96.88,1
1273,6124.76,90.61,1
1274,6132.73,88.99,1
1275,6127.05,93.19,1
1276,6121.41,87.72,1
1277,6100.26,90.51,1
1278,6134.49,94.87,1
1279,6113.28,85.35,1
1280,6141.75,87.07,1
1281,6074.01,88.08,1
1282,6122.67,91.33,1
1283,6104.37,93.23,1
1284,6108.38,93.87,1
1285,6119.39,90.37,1
1286,6130.72,91.53,1
1287,6153.57,90.27,1
1288,6101.91,85.14,1
1289,6154.81,84.77,1
1290,6101.35,90.33,1
1291,6127.07,97.47,1
1292,6105.68,88.36,1
1293,6109.40,87.33,1
1294,6102.76,88.68,1
1295,6087.19,88.23,1
1296,6168.67,87.63,1
1297,6116.37,85.73,1
1298,6113.97,89.43,1
1299,6062.85,89.53,1
1300,6060.87,88.14,1
1301,6151.63,82.79,1
1302,6115.20,90.20,1
1303,6116.57,85.61,1
1304,6074.66,86.62,1
1305,6150.25,96.42,1
1306,6095.97,92.04,1
1307,6110.39,94.80,1
1308,6158.82,90.89,1
1309,6069.24,88.76,1
1310,6119.79,96.85,1
1311,6119.63,94.71,1
1312,6131.61,96.73,1
1313,6185.73,91.66,1
1314,6097.38,87.66,1
1315,6099.29,93.67,1
1316,6145.57,90.37,1
1317,6102.02,96.05,1
1318,6120.62,90.93,1
1319,6118.86,99.03,1
1320,6113.04,87.25,1
1321,6115.58,94.36,1
1322,6154.89,84.38,1
1323,6131.64,92.66,1
1324,6104.87,94.33,1
1325,6109.75,94.00,1
1326,6062.26,84.00,1
1327,6145.68,89.35,1
1328,6065.01,94.49,1
1329,6107.21,91.49,1
1330,6123.32,88.56,1
1331,6098.20,88.91,1
1332,6141.58,91.50,1
1333,6116.88,85.48,1
1334,6054.19,89.48,1
1335,6111.17,85.99,1
1336,6167.00,94.41,1
1337,6174.39,86.35,1
1338,6180.33,90.64,1
1339,6089.59,97.25,1
1340,6085.94,88.99,1
1341,6161.84,94.26,1
1342,6139.97,88.40,1
1343,6156.62,90.14,1
1344,6073.95,80.62,1
1345,6094.18,85.46,1
1346,6111.41,97.22,1
1347,6179.06,93.83,1
1348,6126.72,82.22,1
1349,6132.84,86.32,1
1350,6084.56,93.67,1
1351,6130.36,89.78,1
1352,6124.21,99.29,1
1353,6133.62,91.34,1
1354,6165.52,95.38,1
1355,6097.02,92.66,1
1356,6051.70,81.49,1
1357,6116.65,87.82,1
1358,6094.67,85.68,1
1359,6101.84,85.86,1
1360,6140.99,85.87,1
1361,6099.83,95.12,1
1362,6096.59,96.81,1
1363,6112.09,87.18,1
1364,6137.74,92.10,1
1365,6188.05,85.73,1
1366,6113.12,93.17,1
1367,6138.38,91.57,1
1368,6107.35,85.09,1
1369,6125.90,91.18,1
1370,6070.85,88.52,1
1371,6123.31,98.74,1
1372,6133.58,86.09,1
1373,6113.27,91.45,1
1374,6102.66,89.99,1
1375,6117.12,87.01,1
1376,6131.23,86.68,1
1377,6099.79,84.65,1
1378,6150.98,95.10,1
1379,6203.78,90.66,1
1380,6146.52,87.83,1
1381,6100.50,85.06,1
1382,6100.89,84.39,1
1383,6141.82,94.64,1
1384,6062.80,91.30,1
1385,6156.27,90.19,1
1386,6089.16,97.00,1
1387,6061.34,86.45,1
1388,6148.02,85.61,1
1389,6185.48,85.87,1
1390,6071.19,88.48,1
1391,6081.44,90.59,1
1392,6140.23,96.75,1
1393,6092.16,90.91,1
1394,6103.58,87.63,1
1395,6058.91,93.41,1
1396,6082.70,88.10,1
1397,6082.14,96.47,1
1398,6122.80,89.61,1
1399,6093.56,94.40,1
1400,6132.96,94.21,1
1401,6062.89,89.37,1
1402,6152.22,85.21,1
1403,6111.86,86.06,1
1404,6129.47,90.09,1
1405,6121.26,92.10,1
1406,6177.12,87.70,1
1407,6111.25,98.66,1
1408,6105.36,101.30,1
1409,6084.85,87.43,1
1410,6154.64,84.93,1
1411,6068.55,90.82,1
1412,6054.67,92.56,1
1413,6121.27,93.55,1
1414,6114.41,93.26,1
1415,6100.35,90.08,1
1416,6108.71,86.90,1
1417,6118.07,87.79,1
1418,6121.65,86.06,1
1419,6141.52,88.99,1
1420,6153.08,89.89,1
1421,6148.32,87.06,1
1422,6122.35,91.42,1
1423,6178.48,99.36,1
1424,6092.49,90.21,1
1425,6113.92,90.39,1
1426,6115.54,88.05,1
1427,6091.12,95.12,1
1428,6089.54,85.41,1
1429,6128.27,90.46,1
1430,6128.43,86.96,1
1431,6099.63,91.86,1
1432,6132.49,87.97,1
1433,6124.52,91.38,1
1434,6123.20,93.36,1
1435,6152.88,81.53,1
1436,6118.38,95.33,1
1437,6101.64,88.42,1
1438,6066.41,90.27,1
1439,6121.40,87.44,1
1440,6088.70,87.32,1
1441,6151.70,95.64,1
1442,6141.78,81.92,1
1443,6145.58,89.70,1
1444,6125.89,91.74,1
1445,6080.93,91.10,1
1446,6193.38,89.30,1
1447,6146.89,86.93,1
1448,6110.44,93.92,1
1449,6115.98,84.69,1
1450,6179.17,83.90,1
1451,6112.78,95.92,1
1452,6132.37,93.28,1
1453,6156.99,84.20,1
1454,6114.12,89.09,1
1455,6089.81,82.85,1
1456,6147.08,91.43,1
1457,6043.23,91.27,1
1458,6107.80,93.39,1
1459,6090.31,87.47,1
1460,6154.07,96.22,1
1461,6094.38,95.64,1
1462,6126.54,90.52,1
1463,6103.39,90.86,1
1464,6099.25,89.84,1
1465,6089.17,95.95,1
1466,6103.44,91.63,1
1467,6124.65,96.22,1
1468,6090.50,88.97,1
1469,6125.17,93.56,1
1470,6164.13,93.38,1
1471,6076.42,85.45,1
1472,6206.89,90.54,1
1473,6165.60,90.24,1
1474,6116.82,84.20,1
1475,6165.72,88.34,1
1476,6136.89,86.50,1
1477,6121.43,92.49,1
1478,6135.46,91.06,1
1479,6106.05,95.46,1
1480,6109.27,90.46,1
1481,6115.85,87.45,1
1482,6121.92,92.10,1
1483,6101.92,93.29,1
1484,6106.49,87.49,1
1485,6151.45,93.38,1
1486,6150.53,91.46,1
1487,6160.71,94.78,1
1488,6128.67,91.98,1
1489,6136.77,94.85,1
1490,6100.03,86.21,1
1491,6118.99,92.92,1
1492,6116.30,85.68,1
1493,6103.60,81.90,1
1494,6086.90,86.39,1
1495,6041.23,89.78,1
1496,6084.93,92.73,1
1497,6123.63,94.42,1
1498,6168.52,91.57,1
1499,6124.84,96.00,1
1500,6101.74,87.00,1
1501,6150.10,94.05,1
1502,6124.50,95.18,1
1503,6152.73,95.23,1
1504,6119.86,100.81,1
1505,6111.18,91.64,1
1506,6082.07,84.76,1
1507,6129.28,95.05,1
1508,6144.93,86.98,1
1509,6090.71,94.79,1
1510,6103.04,91.65,1
1511,6144.38,98.23,1
1512,6113.49,90.25,1
1513,6111.78,91.50,1
1514,6109.02,86.84,1
1515,6063.84,87.29,1
1516,6142.04,88.13,1
1517,6113.58,89.92,1
1518,6081.05,92.54,1
1519,6095.15,91.20,1
1520,6129.35,88.40,1
1521,6107.12,92.55,1
1522,6075.56,88.62,1
1523,6145.64,87.17,1
1524,6116.43,86.17,1
1525,6125.03,89.17,1
1526,6141.75,94.45,1
1527,6139.52,85.47,1
1528,6163.62,98.78,1
1529,6072.49,84.11,1
1530,6055.61,84.54,1
1531,6126.30,94.85,1
1532,6118.81,89.37,1
1533,6104.55,84.26,1
1534,6195.05,92.10,1
1535,6140.28,94.63,1
1536,6097.40,87.46,1
1537,6134.14,95.86,1
1538,6125.42,84.27,1
1539,6166.56,88.79,1
1540,6118.48,90.51,1
1541,6147.35,93.76,1
1542,6118.35,87.18,1
1543,6100.74,90.72,1
1544,6098.09,84.83,1
1545,6103.02,89.54,1
1546,6128.64,93.31,1
1547,6081.31,91.66,1
1548,6083.59,94.15,1
1549,6141.58,85.66,1
1550,6100.75,92.69,1
1551,6134.62,91.72,1
1552,6121.44,97.66,1
1553,6136.99,92.74,1
1554,6071.33,84.93,1
1555,6096.27,96.49,1
1556,6122.43,95.30,1
1557,6123.53,91.87,1
1558,6107.92,92.16,1
1559,6068.49,90.07,1
1560,6125.40,92.23,1
1561,6085.12,92.93,1
1562,6144.53,92.95,1
1563,6082.89,88.95,1
1564,6121.10,94.07,1
1565,6077.62,83.55,1
1566,6144.19,87.87,1
1567,6118.33,91.89,1
1568,6166.57,93.03,1
1569,6102.44,93.71,1
1570,6129.50,90.49,1
1571,6087.62,89.65,1
1572,6139.62,92.27,1
1573,6096.20,86.30,1
1574,6057.46,97.67,1
1575,6098.39,92.16,1
1576,6087.24,79.45,1
1577,6093.33,90.33,1
1578,6110.06,89.21,1
1579,6097.64,101.01,1
1580,6123.08,93.06,1
1581,6074.28,92.00,1
1582,6206.31,93.79,1
1583,6105.80,88.41,1
1584,6134.39,95.36,1
1585,6086.10,88.37,1
1586,6113.02,92.23,1
1587,6130.74,89.67,1
1588,6113.80,88.23,1
1589,6129.54,90.94,1
1590,6146.57,91.49,1
1591,6125.61,99.08,1
1592,6121.83,92.98,1
1593,6105.05,89.80,1
1594,6188.64,93.40,1
1595,6142.48,94.17,1
1596,6146.01,99.90,1
1597,6107.74,88.44,1
1598,6150.85,91.87,1
1599,6073.66,95.95,1
1600,6144.62,90.95,1
1601,6107.95,83.13,1
1602,6095.01,86.00,1
1603,6074.82,84.28,1
1604,6117.53,91.29,1
1605,6150.65,91.33,1
1606,6138.28,91.43,1
1607,6099.80,85.22,1
1608,6175.78,89.28,1
1609,6099.96,91.52,1
1610,6128.74,85.78,1
1611,6125.94,85.06,1
1612,6107.53,88.76,1
1613,6156.01,97.30,1
1614,6146.36,89.33,1
1615,6115.16,88.91,1
1616,6102.85,95.86,1
1617,6115.08,85.30,1
1618,6123.52,89.20,1
1619,6108.30,87.84,1
1620,6133.56,90.75,1
1621,6087.31,93.07,1
1622,6140.64,91.64,1
1623,6153.13,104.61,1
1624,6114.96,96.04,1
1625,6117.45,90.94,1
1626,6111.13,98.33,1
1627,6126.44,91.54,1
1628,6135.69,92.44,1
1629,6117.93,83.65,1
1630,6064.00,90.79,1
1631,6134.45,92.22,1
1632,6126.28,84.35,1
1633,6107.01,88.69,1
1634,6114.64,91.95,1
1635,6193.19,93.76,1
1636,6121.38,99.96,1
1637,6103.34,91.17,1
1638,6131.57,84.23,1
1639,6117.10,95.88,1
1640,6101.73,90.50,1
1641,6146.38,94.61,1
1642,6121.19,94.13,1
1643,6147.24,101.56,1
1644,6050.06,94.32,1
1645,6068.33,94.90,1
1646,6159.16,89.37,1
1647,6098.90,82.99,1
1648,6106.78,80.87,1
1649,6134.56,95.55,1
1650,6137.57,83.15,1
1651,6186.06,90.16,1
1652,6091.40,94.39,1
1653,6123.57,92.83,1
1654,6101.16,81.95,1
1655,6116.22,83.96,1
1656,6156.57,87.92,1
1657,6083.02,87.28,1
1658,6104.80,88.84,1
1659,6100.00,100.01,1
1660,6163.65,88.99,1
1661,6095.27,89.22,1
1662,6113.12,88.87,1
1663,6103.96,94.98,1
1664,6100.65,89.86,1
1665,6079.70,93.74,1
1666,6142.66,96.36,1
1667,6105.75,96.25,1
1668,6111.26,87.79,1
1669,6120.80,94.25,1
1670,6120.58,90.50,1
1671,6169.11,99.31,1
1672,6179.18,92.63,1
1673,6089.11,86.86,1
1674,6135.87,92.27,1
1675,6108.94,96.56,1
1676,6144.65,97.49,1
1677,6121.53,93.24,1
1678,6058.27,95.21,1
1679,6158.62,90.68,1
1680,6131.18,96.61,1
1681,6117.87,84.94,1
1682,6043.03,89.55,1
1683,6114.85,98.82,1
1684,6101.92,91.67,1
1685,6107.50,86.12,1
1686,6082.07,95.81,1
1687,6122.95,84.53,1
1688,6124.15,93.13,1
1689,6103.23,86.96,1
1690,6152.12,88.58,1
1691,6086.11,93.19,1
1692,6115.93,84.43,1
1693,6155.72,90.38,1
1694,6110.30,92.64,1
1695,6098.58,87.82,1
1696,6136.21,89.41,1
1697,6095.84,82.28,1
1698,6137.32,87.14,1
1699,6098.21,90.07,1
1700,6128.32,98.72,1
1701,6145.60,88.73,1
1702,6149.68,98.29,1
1703,6085.23,83.35,1
1704,6082.81,89.70,1
1705,6147.85,93.57,1
1706,6114.85,88.36,1
1707,6123.42,85.23,1
1708,6143.52,97.23,1
1709,6172.25,89.57,1
1710,6110.28,93.38,1
1711,6133.28,96.28,1
1712,6097.93,90.77,1
1713,6211.98,99.00,1
1714,6140.01,89.92,1
1715,6112.60,88.14,1
1716,6084.32,87.88,1
1717,6101.22,87.85,1
1718,6079.52,79.31,1
1719,6145.62,88.73,1
1720,6126.46,96.55,1
1721,6151.85,100.29,1
1722,6093.21,90.49,1
1723,6086.26,92.90,1
1724,6138.56,89.45,1
1725,6144.40,88.60,1
1726,6085.49,91.93,1
1727,6111.54,91.44,1
1728,6066.40,94.40,1
1729,6085.68,95.31,1
1730,6126.91,90.33,1
1731,6106.79,89.78,1
1732,6113.07,88.82,1
1733,6089.68,89.89,1
1734,6063.36,84.96,1
1735,6154.19,86.56,1
1736,6147.16,91.84,1
1737,6103.04,88.25,1
1738,6095.43,88.58,1
1739,6132.61,88.21,1
1740,6146.58,93.60,1
1741,6078.19,92.08,1
1742,6157.45,92.23,1
1743,6062.97,97.05,1
1744,6158.13,89.65,1
1745,6108.10,99.54,1
1746,6114.11,85.71,1
1747,6074.09,88.27,1
1748,6138.48,89.13,1
1749,6128.42,97.25,1
1750,6109.56,91.28,1
1751,6154.85,91.21,1
1752,6123.02,81.27,1
1753,6160.75,89.87,1
1754,6121.37,87.83,1
1755,6134.31,87.44,1
1756,6088.46,82.19,1
1757,6179.20,97.00,1
1758,6130.30,87.47,1
1759,6138.95,88.42,1
1760,6130.68,88.44,1
1761,6110.40,96.29,1
1762,6178.38,83.78,1
1763,6111.01,80.96,1
1764,6091.66,96.79,1
1765,6108.45,84.98,1
1766,6114.94,85.36,1
1767,6140.48,93.40,1
1768,6160.38,91.70,1
1769,6101.59,96.17,1
1770,6143.37,95.07,1
1771,6104.94,91.25,1
1772,6141.86,93.43,1
1773,6109.18,86.16,1
1774,6098.25,77.81,1
1775,6145.77,94.13,1
1776,6076.94,91.11,1
1777,6113.95,89.34,1
1778,6156.86,83.78,2
1779,6133.28,90.89,1
1780,6088.52,91.10,1
1781,6137.21,95.29,1
1782,6140.54,99.86,1
1783,6055.85,94.14,1
1784,6127.90,92.43,1
1785,6104.70,92.85,1
1786,6142.93,94.96,1
1787,6093.54,88.03,1
1788,6118.80,90.72,1
1789,6110.63,95.17,1
1790,6156.54,92.34,1
1791,6094.35,87.03,1
1792,6148.38,86.79,1
1793,6113.28,89.35,1
1794,6084.61,77.15,1
1795,6065.36,93.08,1
1796,6140.91,85.12,1
1797,6115.41,88.07,1
1798,6104.06,89.92,1
1799,6086.44,89.28,1
1800,6134.75,89.54,1
1801,6135.32,90.98,1
1802,6072.32,89.88,1
1803,6137.60,93.39,1
1804,6125.37,89.64,1
1805,6113.53,88.54,1
1806,6104.51,96.26,1
1807,6034.33,93.41,1
1808,6090.27,91.31,1
1809,6150.51,90.48,1
1810,6117.76,91.95,1
1811,6124.67,88.21,1
1812,6085.83,89.44,1
1813,6092.99,94.93,1
1814,6125.79,93.70,1
1815,6125.90,91.42,1
1816,6132.13,94.09,1
1817,6091.89,93.98,1
1818,6071.95,85.05,1
1819,6109.16,90.14,1
1820,6165.98,97.44,1
1821,6089.80,88.66,1
1822,6118.60,98.60,1
1823,6131.91,88.29,1
1824,6132.81,96.10,1
1825,6124.31,90.78,1
1826,6107.04,87.48,1
1827,6035.09,83.51,1
1828,6169.32,86.55,1
1829,6110.59,101.92,1
1830,6135.09,89.55,1
1831,6089.16,87.22,1
1832,6112.95,94.25,1
1833,6063.67,94.78,1
1834,6132.77,94.26,1
1835,6158.79,94.93,1
1836,6137.96,96.68,1
1837,6111.25,87.17,1
1838,6103.77,94.35,1
1839,6126.50,88.65,1
1840,6081.13,90.60,1
1841,6079.01,85.07,1
1842,6091.59,95.49,1
1843,6090.94,91.55,1
1844,6126.75,93.52,1
1845,6106.75,91.82,1
1846,6043.20,79.98,1
1847,6115.05,96.95,1
1848,6076.70,85.13,1
1849,6119.53,92.73,1
1850,6147.26,89.58,1
1851,6112.12,86.50,1
1852,6118.98,93.24,1
1853,6100.05,88.27,1
1854,6128.83,96.11,1
1855,6161.89,94.90,1
1856,6092.81,93.56,1
1857,6137.57,92.07,1
1858,6146.34,88.67,1
1859,6135.15,94.06,1
1860,6141.18,89.91,1
1861,6137.37,84.34,1
1862,6149.17,101.72,1
1863,6160.08,95.88,1
1864,6101.14,82.81,1
1865,6073.53,94.68,1
1866,6112.54,91.40,1
1867,6137.77,84.36,1
1868,6145.90,85.12,1
1869,6124.72,88.62,1
1870,6121.49,87.94,1
1871,6119.98,93.76,1
1872,6159.16,95.09,1
1873,6100.52,88.73,1
1874,6073.82,90.70,1
1875,6093.42,88.57,1
1876,6077.05,91.79,1
1877,6081.85,93.32,1
1878,6088.55,85.79,1
1879,6138.55,89.68,1
1880,6093.60,93.60,1
1881,6083.31,86.35,1
1882,6110.46,89.38,1
1883,6133.67,85.21,1
1884,6089.10,87.31,1
1885,6162.44,88.43,1
1886,6137.99,97.39,1
1887,6149.06,102.90,1
1888,6120.67,95.95,1
1889,6110.94,92.46,1
1890,6154.74,91.13,1
1891,6111.14,90.57,1
1892,6070.81,90.37,1
1893,6080.52,90.63,1
1894,6133.49,85.96,1
1895,6157.21,93.67,1
1896,6124.17,85.84,1
1897,6150.55,91.38,1
1898,6079.65,88.37,1
1899,6073.14,86.44,1
1900,6106.26,92.84,1
1901,6077.44,89.83,1
1902,6102.66,88.07,1
1903,6158.03,90.00,1
1904,6173.35,94.28,1
1905,6121.77,84.92,1
1906,6159.76,88.86,1
1907,6097.49,87.29,1
1908,6119.56,91.04,1
1909,6081.14,93.35,1
1910,6153.11,94.56,1
1911,6133.07,93.30,1
1912,6103.97,92.96,1
1913,6115.74,89.16,1
1914,6114.86,94.81,1
1915,6063.19,85.83,1
1916,6130.91,87.59,1
1917,6094.08,96.66,1
1918,6122.08,94.09,1
1919,6097.10,86.04,1
1920,6127.25,91.07,1
1921,6101.06,87.28,1
1922,6113.39,88.43,1
1923,6139.46,78.55,1
1924,6111.23,92.03,1
1925,6123.21,81.52,1
1926,6099.06,98.80,1
1927,6120.62,93.38,1
1928,6096.24,93.85,1
1929,6090.50,92.03,1
1930,6172.14,90.43,1
1931,6100.03,82.21,1
1932,6078.03,90.80,1
1933,6141.98,90.08,1
1934,6112.81,88.74,1
1935,6102.11,89.59,1
1936,6090.71,92.19,1
1937,6162.69,86.23,1
1938,6119.90,87.58,1
1939,6137.04,92.73,1
1940,6093.89,90.25,1
1941,6107.59,84.96,1
1942,6140.11,88.92,1
1943,6157.54,91.39,1
1944,6093.87,86.01,1
1945,6056.02,90.23,1
1946,6113.62,102.22,1
1947,6124.98,94.69,1
1948,6101.79,95.54,1
1949,6102.25,93.34,1
1950,6147.55,89.72,1
1951,6166.40,95.89,1
1952,6146.94,97.06,1
1953,6152.11,91.61,1
1954,6083.57,88.33,1
1955,6137.77,97.83,1
1956,6148.98,89.01,1
1957,6209.47,92.21,1
1958,6080.14,93.88,1
1959,6130.09,98.12,1
1960,6134.09,91.83,1
1961,6088.91,88.35,1
1962,6107.37,96.45,1
1963,6112.76,97.80,1
1964,6079.85,87.68,1
1965,6074.83,98.82,1
1966,6153.29,93.56,1
1967,6087.56,91.48,1
1968,6201.70,91.49,1
1969,6122.39,79.26,1
1970,6108.75,83.20,1
1971,6100.64,85.98,1
1972,6082.08,93.43,1
1973,6102.35,94.31,1
1974,6092.27,92.72,1
1975,6132.59,89.30,1
1976,6122.09,87.76,1
1977,6132.75,81.24,1
1978,6151.36,92.23,1
1979,6123.25,87.80,1
1980,6124.69,88.08,1
1981,6089.85,87.47,1
1982,6160.68,90.80,1
1983,6125.46,91.64,1
1984,6186.97,88.30,1
1985,6137.97,97.47,1
1986,6098.72,91.12,1
1987,6124.03,87.05,1
1988,6095.26,90.90,1
1989,6080.11,91.79,1
1990,6067.29,85.95,1
1991,6160.25,93.44,1
1992,6226.36,93.86,1
1993,6121.21,88.22,1
1994,6064.79,86.50,1
1995,6091.74,83.89,1
1996,6120.00,92.46,1
1997,6152.19,82.55,1
1998,6071.50,93.96,1
1999,6052.70,87.10,1
2000,6125.61,92.06,1
2001,6143.57,82.11,1
2002,6077.11,89.61,1
2003,6133.99,87.27,1
2004,6102.17,95.13,1
2005,6100.96,98.99,1
2006,6159.18,92.34,1
2007,6143.89,93.28,1
2008,6079.15,92.46,1
2009,6127.02,91.92,1
2010,6113.31,93.01,1
2011,6191.26,91.09,1
2012,6136.44,92.97,1
2013,6068.09,88.09,1
2014,6145.81,99.65,1
2015,6161.19,94.09,1
2016,6126.30,90.49,1
2017,6190.71,89.87,1
2018,6197.71,94.72,1
2019,6118.57,95.47,1
2020,6126.56,85.79,1
2021,6095.49,97.07,1
2022,6166.45,85.52,1
2023,6118.38,93.68,1
2024,6113.35,92.88,1
2025,6113.11,91.27,1
2026,6132.66,89.72,1
2027,6139.59,87.90,1
2028,6161.41,93.38,1
2029,6111.48,87.40,1
2030,6106.30,87.33,1
2031,6105.94,90.89,1
2032,6102.16,92.78,1
2033,6122.90,91.36,1
2034,6084.68,86.00,1
2035,6095.43,94.35,1
2036,6094.21,88.03,1
2037,6134.24,89.18,1
2038,6129.44,89.04,1
2039,6096.87,92.77,1
2040,6105.00,88.38,1
2041,6163.67,88.93,1
2042,6127.60,82.62,1
2043,6067.12,90.90,1
2044,6142.43,92.08,1
2045,6088.59,92.62,1
2046,6084.95,93.50,1
2047,6121.90,86.57,1
2048,6143.11,86.91,1
2049,6128.98,84.91,1
2050,6126.82,88.30,1
2051,6052.32,90.79,1
2052,6086.42,85.80,1
2053,6062.06,93.97,1
2054,6098.80,95.12,1
2055,6131.12,92.88,1
2056,6147.15,89.92,1
2057,6144.19,92.29,1
2058,6130.72,90.03,1
2059,6094.54,86.81,1
2060,6127.70,82.61,1
